Episode 716 | Reward 46.57 | Avg Loss 0.0184 | Epsilon 0.238
Episode 717 | Reward 46.16 | Avg Loss 0.0184 | Epsilon 0.238
Episode 718 | Reward 44.99 | Avg Loss 0.0175 | Epsilon 0.237
Episode 719 | Reward 44.77 | Avg Loss 0.0178 | Epsilon 0.237
Episode 720 | Reward 47.94 | Avg Loss 0.0183 | Epsilon 0.236
Episode 721 | Reward 47.94 | Avg Loss 0.0156 | Epsilon 0.236
Episode 722 | Reward 44.95 | Avg Loss 0.0150 | Epsilon 0.235
Episode 723 | Reward 45.74 | Avg Loss 0.0152 | Epsilon 0.235
Episode 724 | Reward 45.83 | Avg Loss 0.0171 | Epsilon 0.234
Episode 725 | Reward 47.99 | Avg Loss 0.0153 | Epsilon 0.234
Episode 726 | Reward 46.64 | Avg Loss 0.0158 | Epsilon 0.233
Episode 727 | Reward 45.11 | Avg Loss 0.0159 | Epsilon 0.233
Episode 728 | Reward 46.99 | Avg Loss 0.0155 | Epsilon 0.232
Episode 729 | Reward 45.68 | Avg Loss 0.0167 | Epsilon 0.232
Episode 730 | Reward 45.47 | Avg Loss 0.0155 | Epsilon 0.231
Episode 731 | Reward 45.82 | Avg Loss 0.0169 | Epsilon 0.231
Episode 732 | Reward 47.65 | Avg Loss 0.0155 | Epsilon 0.231
Episode 733 | Reward 43.64 | Avg Loss 0.0168 | Epsilon 0.230
Episode 734 | Reward 45.15 | Avg Loss 0.0169 | Epsilon 0.230
Episode 735 | Reward 44.76 | Avg Loss 0.0170 | Epsilon 0.229
Episode 736 | Reward 46.14 | Avg Loss 0.0174 | Epsilon 0.229
Episode 737 | Reward 46.27 | Avg Loss 0.0155 | Epsilon 0.228
Episode 738 | Reward 47.16 | Avg Loss 0.0156 | Epsilon 0.228
Episode 739 | Reward 46.27 | Avg Loss 0.0167 | Epsilon 0.227
Episode 740 | Reward 45.01 | Avg Loss 0.0165 | Epsilon 0.227
Episode 741 | Reward 47.57 | Avg Loss 0.0177 | Epsilon 0.226
Episode 742 | Reward 45.95 | Avg Loss 0.0179 | Epsilon 0.226
Episode 743 | Reward 45.08 | Avg Loss 0.0177 | Epsilon 0.225
Episode 744 | Reward 43.52 | Avg Loss 0.0179 | Epsilon 0.225
Episode 745 | Reward 44.46 | Avg Loss 0.0166 | Epsilon 0.225
Episode 746 | Reward 45.65 | Avg Loss 0.0177 | Epsilon 0.224
Episode 747 | Reward 44.62 | Avg Loss 0.0175 | Epsilon 0.224
Episode 748 | Reward 45.41 | Avg Loss 0.0168 | Epsilon 0.223
Episode 749 | Reward 46.41 | Avg Loss 0.0191 | Epsilon 0.223
Episode 750 | Reward 44.06 | Avg Loss 0.0167 | Epsilon 0.222
Episode 751 | Reward 42.66 | Avg Loss 0.0155 | Epsilon 0.222
Episode 752 | Reward 45.82 | Avg Loss 0.0153 | Epsilon 0.221
Episode 753 | Reward 43.36 | Avg Loss 0.0166 | Epsilon 0.221
Episode 754 | Reward 47.07 | Avg Loss 0.0158 | Epsilon 0.221
Episode 755 | Reward 45.86 | Avg Loss 0.0157 | Epsilon 0.220
Episode 756 | Reward 45.48 | Avg Loss 0.0159 | Epsilon 0.220
Episode 757 | Reward 46.48 | Avg Loss 0.0164 | Epsilon 0.219
Episode 758 | Reward 47.99 | Avg Loss 0.0159 | Epsilon 0.219
Episode 759 | Reward 40.63 | Avg Loss 0.0158 | Epsilon 0.218
Episode 760 | Reward 46.04 | Avg Loss 0.0156 | Epsilon 0.218
Episode 761 | Reward 46.46 | Avg Loss 0.0161 | Epsilon 0.218
Episode 762 | Reward 46.30 | Avg Loss 0.0161 | Epsilon 0.217
Episode 763 | Reward 44.73 | Avg Loss 0.0161 | Epsilon 0.217
Episode 764 | Reward 45.26 | Avg Loss 0.0161 | Epsilon 0.216
Episode 765 | Reward 46.66 | Avg Loss 0.0155 | Epsilon 0.216
Episode 766 | Reward 43.47 | Avg Loss 0.0166 | Epsilon 0.215
Episode 767 | Reward 46.76 | Avg Loss 0.0157 | Epsilon 0.215
Episode 768 | Reward 46.98 | Avg Loss 0.0153 | Epsilon 0.214
Episode 769 | Reward 42.46 | Avg Loss 0.0152 | Epsilon 0.214
Episode 770 | Reward 46.35 | Avg Loss 0.0154 | Epsilon 0.214
Episode 771 | Reward 45.70 | Avg Loss 0.0160 | Epsilon 0.213
Episode 772 | Reward 46.92 | Avg Loss 0.0169 | Epsilon 0.213
Episode 773 | Reward 45.21 | Avg Loss 0.0162 | Epsilon 0.212
Episode 774 | Reward 43.54 | Avg Loss 0.0162 | Epsilon 0.212
Episode 775 | Reward 46.26 | Avg Loss 0.0167 | Epsilon 0.211
Episode 776 | Reward 47.20 | Avg Loss 0.0167 | Epsilon 0.211
Episode 777 | Reward 46.38 | Avg Loss 0.0163 | Epsilon 0.211
Episode 778 | Reward 46.00 | Avg Loss 0.0162 | Epsilon 0.210
Episode 779 | Reward 46.70 | Avg Loss 0.0172 | Epsilon 0.210
Episode 780 | Reward 45.33 | Avg Loss 0.0176 | Epsilon 0.209
Episode 781 | Reward 47.34 | Avg Loss 0.0175 | Epsilon 0.209
Episode 782 | Reward 44.22 | Avg Loss 0.0161 | Epsilon 0.209
Episode 783 | Reward 45.97 | Avg Loss 0.0154 | Epsilon 0.208
Episode 784 | Reward 47.35 | Avg Loss 0.0161 | Epsilon 0.208
Episode 785 | Reward 44.77 | Avg Loss 0.0151 | Epsilon 0.207
Episode 786 | Reward 45.47 | Avg Loss 0.0164 | Epsilon 0.207
Episode 787 | Reward 46.18 | Avg Loss 0.0160 | Epsilon 0.206
Episode 788 | Reward 46.04 | Avg Loss 0.0156 | Epsilon 0.206
Episode 789 | Reward 46.49 | Avg Loss 0.0159 | Epsilon 0.206
Episode 790 | Reward 47.34 | Avg Loss 0.0156 | Epsilon 0.205
Episode 791 | Reward 47.20 | Avg Loss 0.0154 | Epsilon 0.205
Episode 792 | Reward 45.43 | Avg Loss 0.0164 | Epsilon 0.204
Episode 793 | Reward 45.73 | Avg Loss 0.0168 | Epsilon 0.204
Episode 794 | Reward 47.54 | Avg Loss 0.0152 | Epsilon 0.204
Episode 795 | Reward 46.79 | Avg Loss 0.0162 | Epsilon 0.203
Episode 796 | Reward 46.23 | Avg Loss 0.0160 | Epsilon 0.203
Episode 797 | Reward 48.00 | Avg Loss 0.0169 | Epsilon 0.202
Episode 798 | Reward 44.59 | Avg Loss 0.0160 | Epsilon 0.202
Episode 799 | Reward 46.98 | Avg Loss 0.0160 | Epsilon 0.202
Episode 800 | Reward 46.63 | Avg Loss 0.0159 | Epsilon 0.201
Episode 801 | Reward 48.00 | Avg Loss 0.0152 | Epsilon 0.201
Episode 802 | Reward 47.92 | Avg Loss 0.0155 | Epsilon 0.200
Episode 803 | Reward 42.60 | Avg Loss 0.0158 | Epsilon 0.200
Episode 804 | Reward 44.82 | Avg Loss 0.0153 | Epsilon 0.200
Episode 805 | Reward 44.83 | Avg Loss 0.0150 | Epsilon 0.199
Episode 806 | Reward 47.69 | Avg Loss 0.0158 | Epsilon 0.199
Episode 807 | Reward 47.99 | Avg Loss 0.0157 | Epsilon 0.198
Episode 808 | Reward 46.12 | Avg Loss 0.0158 | Epsilon 0.198
Episode 809 | Reward 45.98 | Avg Loss 0.0153 | Epsilon 0.198
Episode 810 | Reward 46.96 | Avg Loss 0.0147 | Epsilon 0.197
Episode 811 | Reward 46.21 | Avg Loss 0.0160 | Epsilon 0.197
Episode 812 | Reward 47.99 | Avg Loss 0.0168 | Epsilon 0.196
Episode 813 | Reward 47.62 | Avg Loss 0.0152 | Epsilon 0.196
Episode 814 | Reward 45.67 | Avg Loss 0.0157 | Epsilon 0.196
Episode 815 | Reward 46.27 | Avg Loss 0.0161 | Epsilon 0.195
Episode 816 | Reward 46.68 | Avg Loss 0.0164 | Epsilon 0.195
Episode 817 | Reward 46.97 | Avg Loss 0.0158 | Epsilon 0.194
Episode 818 | Reward 45.75 | Avg Loss 0.0157 | Epsilon 0.194
Episode 819 | Reward 46.27 | Avg Loss 0.0162 | Epsilon 0.194
Episode 820 | Reward 46.94 | Avg Loss 0.0163 | Epsilon 0.193
Episode 821 | Reward 47.34 | Avg Loss 0.0157 | Epsilon 0.193
Episode 822 | Reward 47.55 | Avg Loss 0.0161 | Epsilon 0.193
Episode 823 | Reward 45.45 | Avg Loss 0.0156 | Epsilon 0.192
Episode 824 | Reward 47.52 | Avg Loss 0.0156 | Epsilon 0.192
Episode 825 | Reward 44.60 | Avg Loss 0.0148 | Epsilon 0.191
Episode 826 | Reward 46.21 | Avg Loss 0.0162 | Epsilon 0.191
Episode 827 | Reward 46.07 | Avg Loss 0.0155 | Epsilon 0.191
Episode 828 | Reward 47.99 | Avg Loss 0.0151 | Epsilon 0.190
Episode 829 | Reward 47.07 | Avg Loss 0.0148 | Epsilon 0.190
Episode 830 | Reward 44.50 | Avg Loss 0.0150 | Epsilon 0.189
Episode 831 | Reward 46.91 | Avg Loss 0.0156 | Epsilon 0.189
Episode 832 | Reward 46.99 | Avg Loss 0.0154 | Epsilon 0.189
Episode 833 | Reward 44.06 | Avg Loss 0.0160 | Epsilon 0.188
Episode 834 | Reward 45.18 | Avg Loss 0.0144 | Epsilon 0.188
Episode 835 | Reward 46.15 | Avg Loss 0.0149 | Epsilon 0.188
Episode 836 | Reward 47.98 | Avg Loss 0.0155 | Epsilon 0.187
Episode 837 | Reward 47.14 | Avg Loss 0.0159 | Epsilon 0.187
Episode 838 | Reward 44.97 | Avg Loss 0.0161 | Epsilon 0.186
Episode 839 | Reward 45.50 | Avg Loss 0.0146 | Epsilon 0.186
Episode 840 | Reward 47.98 | Avg Loss 0.0147 | Epsilon 0.186
Episode 841 | Reward 47.01 | Avg Loss 0.0157 | Epsilon 0.185
Episode 842 | Reward 47.98 | Avg Loss 0.0144 | Epsilon 0.185
Episode 843 | Reward 44.98 | Avg Loss 0.0148 | Epsilon 0.185
Episode 844 | Reward 46.65 | Avg Loss 0.0146 | Epsilon 0.184
Episode 845 | Reward 45.61 | Avg Loss 0.0153 | Epsilon 0.184
Episode 846 | Reward 44.64 | Avg Loss 0.0152 | Epsilon 0.183
Episode 847 | Reward 45.14 | Avg Loss 0.0144 | Epsilon 0.183
Episode 848 | Reward 45.65 | Avg Loss 0.0154 | Epsilon 0.183
Episode 849 | Reward 47.54 | Avg Loss 0.0151 | Epsilon 0.182
Episode 850 | Reward 47.08 | Avg Loss 0.0149 | Epsilon 0.182
Episode 851 | Reward 47.97 | Avg Loss 0.0160 | Epsilon 0.182
Episode 852 | Reward 45.06 | Avg Loss 0.0159 | Epsilon 0.181
Episode 853 | Reward 45.19 | Avg Loss 0.0152 | Epsilon 0.181
Episode 854 | Reward 45.39 | Avg Loss 0.0158 | Epsilon 0.181
Episode 855 | Reward 47.37 | Avg Loss 0.0156 | Epsilon 0.180
Episode 856 | Reward 44.72 | Avg Loss 0.0145 | Epsilon 0.180
Episode 857 | Reward 46.22 | Avg Loss 0.0151 | Epsilon 0.179
Episode 858 | Reward 47.80 | Avg Loss 0.0155 | Epsilon 0.179
Episode 859 | Reward 47.22 | Avg Loss 0.0162 | Epsilon 0.179
Episode 860 | Reward 47.96 | Avg Loss 0.0156 | Epsilon 0.178
Episode 861 | Reward 46.74 | Avg Loss 0.0158 | Epsilon 0.178
Episode 862 | Reward 46.26 | Avg Loss 0.0154 | Epsilon 0.178
Episode 863 | Reward 44.91 | Avg Loss 0.0155 | Epsilon 0.177
Episode 864 | Reward 45.70 | Avg Loss 0.0154 | Epsilon 0.177
Episode 865 | Reward 46.94 | Avg Loss 0.0148 | Epsilon 0.177
Episode 866 | Reward 47.96 | Avg Loss 0.0155 | Epsilon 0.176
Episode 867 | Reward 43.75 | Avg Loss 0.0158 | Epsilon 0.176
Episode 868 | Reward 46.71 | Avg Loss 0.0155 | Epsilon 0.176
Episode 869 | Reward 45.72 | Avg Loss 0.0149 | Epsilon 0.175
Episode 870 | Reward 45.62 | Avg Loss 0.0158 | Epsilon 0.175
Episode 871 | Reward 46.08 | Avg Loss 0.0155 | Epsilon 0.175
Episode 872 | Reward 46.22 | Avg Loss 0.0140 | Epsilon 0.174
Episode 873 | Reward 45.96 | Avg Loss 0.0147 | Epsilon 0.174
Episode 874 | Reward 47.55 | Avg Loss 0.0148 | Epsilon 0.173
Episode 875 | Reward 47.36 | Avg Loss 0.0141 | Epsilon 0.173
Episode 876 | Reward 44.85 | Avg Loss 0.0136 | Epsilon 0.173
Episode 877 | Reward 45.91 | Avg Loss 0.0140 | Epsilon 0.172
Episode 878 | Reward 46.53 | Avg Loss 0.0146 | Epsilon 0.172
Episode 879 | Reward 47.06 | Avg Loss 0.0143 | Epsilon 0.172
Episode 880 | Reward 47.65 | Avg Loss 0.0136 | Epsilon 0.171
Episode 881 | Reward 45.52 | Avg Loss 0.0162 | Epsilon 0.171
Episode 882 | Reward 47.56 | Avg Loss 0.0159 | Epsilon 0.171
Episode 883 | Reward 47.98 | Avg Loss 0.0157 | Epsilon 0.170
Episode 884 | Reward 46.26 | Avg Loss 0.0154 | Epsilon 0.170
Episode 885 | Reward 47.05 | Avg Loss 0.0158 | Epsilon 0.170
Episode 886 | Reward 46.05 | Avg Loss 0.0158 | Epsilon 0.169
Episode 887 | Reward 47.55 | Avg Loss 0.0158 | Epsilon 0.169
Episode 888 | Reward 46.93 | Avg Loss 0.0163 | Epsilon 0.169
Episode 889 | Reward 45.50 | Avg Loss 0.0164 | Epsilon 0.168
Episode 890 | Reward 47.05 | Avg Loss 0.0157 | Epsilon 0.168
Episode 891 | Reward 47.59 | Avg Loss 0.0154 | Epsilon 0.168
Episode 892 | Reward 47.53 | Avg Loss 0.0148 | Epsilon 0.167
Episode 893 | Reward 47.66 | Avg Loss 0.0148 | Epsilon 0.167
Episode 894 | Reward 47.06 | Avg Loss 0.0150 | Epsilon 0.167
Episode 895 | Reward 47.96 | Avg Loss 0.0156 | Epsilon 0.166
Episode 896 | Reward 45.21 | Avg Loss 0.0139 | Epsilon 0.166
Episode 897 | Reward 47.30 | Avg Loss 0.0152 | Epsilon 0.166
Episode 898 | Reward 47.20 | Avg Loss 0.0147 | Epsilon 0.165
Episode 899 | Reward 47.56 | Avg Loss 0.0156 | Epsilon 0.165
Episode 900 | Reward 46.64 | Avg Loss 0.0149 | Epsilon 0.165
Episode 901 | Reward 46.58 | Avg Loss 0.0155 | Epsilon 0.164
Episode 902 | Reward 47.03 | Avg Loss 0.0153 | Epsilon 0.164
Episode 903 | Reward 47.08 | Avg Loss 0.0137 | Epsilon 0.164
Episode 904 | Reward 46.38 | Avg Loss 0.0144 | Epsilon 0.163
Episode 905 | Reward 46.32 | Avg Loss 0.0150 | Epsilon 0.163
Episode 906 | Reward 47.50 | Avg Loss 0.0132 | Epsilon 0.163
Episode 907 | Reward 47.95 | Avg Loss 0.0139 | Epsilon 0.162
Episode 908 | Reward 45.42 | Avg Loss 0.0145 | Epsilon 0.162
Episode 909 | Reward 46.68 | Avg Loss 0.0145 | Epsilon 0.162
Episode 910 | Reward 46.81 | Avg Loss 0.0143 | Epsilon 0.161
Episode 911 | Reward 47.06 | Avg Loss 0.0157 | Epsilon 0.161
Episode 912 | Reward 46.76 | Avg Loss 0.0152 | Epsilon 0.161
Episode 913 | Reward 44.94 | Avg Loss 0.0148 | Epsilon 0.160
Episode 914 | Reward 42.87 | Avg Loss 0.0147 | Epsilon 0.160
Episode 915 | Reward 47.55 | Avg Loss 0.0154 | Epsilon 0.160
Episode 916 | Reward 47.86 | Avg Loss 0.0140 | Epsilon 0.159
Episode 917 | Reward 47.63 | Avg Loss 0.0153 | Epsilon 0.159
Episode 918 | Reward 46.95 | Avg Loss 0.0144 | Epsilon 0.159
Episode 919 | Reward 46.69 | Avg Loss 0.0146 | Epsilon 0.159
Episode 920 | Reward 47.35 | Avg Loss 0.0149 | Epsilon 0.158
Episode 921 | Reward 47.94 | Avg Loss 0.0129 | Epsilon 0.158
Episode 922 | Reward 46.01 | Avg Loss 0.0137 | Epsilon 0.158
Episode 923 | Reward 47.93 | Avg Loss 0.0129 | Epsilon 0.157
Episode 924 | Reward 46.04 | Avg Loss 0.0130 | Epsilon 0.157
Episode 925 | Reward 47.67 | Avg Loss 0.0130 | Epsilon 0.157
Episode 926 | Reward 46.29 | Avg Loss 0.0133 | Epsilon 0.156
Episode 927 | Reward 47.37 | Avg Loss 0.0124 | Epsilon 0.156
Episode 928 | Reward 47.93 | Avg Loss 0.0129 | Epsilon 0.156
Episode 929 | Reward 46.87 | Avg Loss 0.0130 | Epsilon 0.155
Episode 930 | Reward 46.78 | Avg Loss 0.0132 | Epsilon 0.155
Episode 931 | Reward 45.24 | Avg Loss 0.0140 | Epsilon 0.155
Episode 932 | Reward 45.22 | Avg Loss 0.0134 | Epsilon 0.154
Episode 933 | Reward 47.02 | Avg Loss 0.0144 | Epsilon 0.154
Episode 934 | Reward 47.59 | Avg Loss 0.0137 | Epsilon 0.154
Episode 935 | Reward 45.69 | Avg Loss 0.0135 | Epsilon 0.154
Episode 936 | Reward 47.92 | Avg Loss 0.0130 | Epsilon 0.153
Episode 937 | Reward 47.16 | Avg Loss 0.0133 | Epsilon 0.153
Episode 938 | Reward 46.49 | Avg Loss 0.0134 | Epsilon 0.153
Episode 939 | Reward 46.64 | Avg Loss 0.0137 | Epsilon 0.152
Episode 940 | Reward 47.92 | Avg Loss 0.0126 | Epsilon 0.152
Episode 941 | Reward 43.65 | Avg Loss 0.0132 | Epsilon 0.152
Episode 942 | Reward 46.22 | Avg Loss 0.0140 | Epsilon 0.151
Episode 943 | Reward 45.29 | Avg Loss 0.0137 | Epsilon 0.151
Episode 944 | Reward 47.52 | Avg Loss 0.0126 | Epsilon 0.151
Episode 945 | Reward 47.20 | Avg Loss 0.0131 | Epsilon 0.150
Episode 946 | Reward 45.78 | Avg Loss 0.0126 | Epsilon 0.150
Episode 947 | Reward 46.72 | Avg Loss 0.0134 | Epsilon 0.150
Episode 948 | Reward 46.53 | Avg Loss 0.0128 | Epsilon 0.150
Episode 949 | Reward 46.77 | Avg Loss 0.0138 | Epsilon 0.149
Episode 950 | Reward 47.47 | Avg Loss 0.0135 | Epsilon 0.149
Episode 951 | Reward 46.92 | Avg Loss 0.0151 | Epsilon 0.149
Episode 952 | Reward 46.79 | Avg Loss 0.0149 | Epsilon 0.148
Episode 953 | Reward 45.56 | Avg Loss 0.0146 | Epsilon 0.148
Episode 954 | Reward 47.91 | Avg Loss 0.0143 | Epsilon 0.148
Episode 955 | Reward 46.11 | Avg Loss 0.0143 | Epsilon 0.148
Episode 956 | Reward 47.91 | Avg Loss 0.0151 | Epsilon 0.147
Episode 957 | Reward 46.65 | Avg Loss 0.0140 | Epsilon 0.147
Episode 958 | Reward 47.71 | Avg Loss 0.0145 | Epsilon 0.147
Episode 959 | Reward 46.47 | Avg Loss 0.0139 | Epsilon 0.146
Episode 960 | Reward 46.75 | Avg Loss 0.0147 | Epsilon 0.146
Episode 961 | Reward 46.65 | Avg Loss 0.0135 | Epsilon 0.146
Episode 962 | Reward 47.90 | Avg Loss 0.0144 | Epsilon 0.145
Episode 963 | Reward 46.90 | Avg Loss 0.0139 | Epsilon 0.145
Episode 964 | Reward 47.06 | Avg Loss 0.0136 | Epsilon 0.145
Episode 965 | Reward 47.06 | Avg Loss 0.0146 | Epsilon 0.145
Episode 966 | Reward 47.48 | Avg Loss 0.0147 | Epsilon 0.144
Episode 967 | Reward 47.89 | Avg Loss 0.0144 | Epsilon 0.144
Episode 968 | Reward 46.00 | Avg Loss 0.0144 | Epsilon 0.144
Episode 969 | Reward 47.13 | Avg Loss 0.0143 | Epsilon 0.143
Episode 970 | Reward 45.93 | Avg Loss 0.0141 | Epsilon 0.143
Episode 971 | Reward 47.04 | Avg Loss 0.0132 | Epsilon 0.143
Episode 972 | Reward 46.49 | Avg Loss 0.0132 | Epsilon 0.143
Episode 973 | Reward 47.45 | Avg Loss 0.0131 | Epsilon 0.142
Episode 974 | Reward 47.89 | Avg Loss 0.0145 | Epsilon 0.142
Episode 975 | Reward 44.55 | Avg Loss 0.0140 | Epsilon 0.142
Episode 976 | Reward 47.29 | Avg Loss 0.0138 | Epsilon 0.141
Episode 977 | Reward 47.89 | Avg Loss 0.0146 | Epsilon 0.141
Episode 978 | Reward 46.56 | Avg Loss 0.0141 | Epsilon 0.141
Episode 979 | Reward 47.88 | Avg Loss 0.0140 | Epsilon 0.141
Episode 980 | Reward 47.46 | Avg Loss 0.0135 | Epsilon 0.140
Episode 981 | Reward 47.80 | Avg Loss 0.0136 | Epsilon 0.140
Episode 982 | Reward 45.07 | Avg Loss 0.0147 | Epsilon 0.140
Episode 983 | Reward 47.88 | Avg Loss 0.0137 | Epsilon 0.139
Episode 984 | Reward 43.91 | Avg Loss 0.0133 | Epsilon 0.139
Episode 985 | Reward 47.46 | Avg Loss 0.0137 | Epsilon 0.139
Episode 986 | Reward 47.87 | Avg Loss 0.0129 | Epsilon 0.139
Episode 987 | Reward 47.02 | Avg Loss 0.0137 | Epsilon 0.138
Episode 988 | Reward 47.17 | Avg Loss 0.0132 | Epsilon 0.138
Episode 989 | Reward 46.78 | Avg Loss 0.0143 | Epsilon 0.138
Episode 990 | Reward 47.45 | Avg Loss 0.0140 | Epsilon 0.138
Episode 991 | Reward 47.01 | Avg Loss 0.0125 | Epsilon 0.137
Episode 992 | Reward 47.50 | Avg Loss 0.0132 | Epsilon 0.137
Episode 993 | Reward 47.56 | Avg Loss 0.0136 | Epsilon 0.137
Episode 994 | Reward 47.87 | Avg Loss 0.0141 | Epsilon 0.136
Episode 995 | Reward 45.59 | Avg Loss 0.0132 | Epsilon 0.136
Episode 996 | Reward 44.37 | Avg Loss 0.0140 | Epsilon 0.136
Episode 997 | Reward 47.47 | Avg Loss 0.0137 | Epsilon 0.136
Episode 998 | Reward 47.00 | Avg Loss 0.0131 | Epsilon 0.135
Episode 999 | Reward 47.44 | Avg Loss 0.0146 | Epsilon 0.135
